Dim.1,Dim.2,Dim.3,Dim.4,Dim.5,class
-0.43146811,2.437271729,0.020137448,-1.096889997,0.294898325,YES
1.221076166,2.78502099,-1.044811527,-1.376757931,0.113991677,YES
0.193333426,1.840427353,-3.829918564,-0.364237661,-0.158939608,YES
-0.099850829,2.786334646,-2.190340637,-0.799068329,-0.133760538,YES
-0.032156916,1.681299057,1.082931621,-0.656106942,-0.059682548,YES
1.98274777,2.43606599,-1.053290566,0.38415253,0.329785644,YES
0.26074149,0.679484026,-0.060730357,-0.276873034,0.965964754,YES
2.203057928,1.922874462,-2.654226807,-1.601227126,-1.23201237,YES
0.829252334,1.68464551,-1.005527236,-2.158906401,-0.25428464,YES
0.160369208,1.580723642,-1.483719016,1.452987524,0.551485327,YES
1.435550889,1.910153481,-0.60256591,-1.813747892,-0.518569871,YES
0.489172888,0.033765027,0.12657963,-0.264845637,0.315311068,YES
2.292499331,1.871624308,0.335738174,1.573374304,-0.470967198,YES
0.485530899,0.520386868,-0.121562887,-3.473142005,-1.670277294,YES
0.65633816,1.685981591,0.970736802,-0.9913472,0.107774186,YES
0.082838045,0.93003179,-1.203818962,-0.471291526,-0.472420409,YES
1.218995712,0.94359184,-1.149011225,-0.247274848,-0.270090957,YES
1.771831971,1.961715598,0.185684988,-1.674825661,0.587597518,YES
2.437686201,2.564088412,-0.498486087,0.459279885,-0.324060128,YES
0.676289092,2.864122649,-0.699231075,-1.334294311,0.384382747,YES
0.655057256,1.428039591,-1.133615034,-1.731734109,0.55454758,YES
0.873929224,0.086279462,0.804667126,0.177149873,1.112004512,YES
-0.809474031,-0.113124593,-1.747713071,-0.267949653,1.863089053,YES
1.04033699,1.06753085,1.219319324,-1.675382891,0.076090736,YES
0.192491163,1.997039397,2.398932721,-1.233947911,0.338434325,YES
2.153140474,1.708071403,-0.530072708,-0.352596983,0.977454036,YES
1.67549591,2.256656858,-0.344482517,0.351664316,0.374281928,YES
0.809560844,1.294948053,-0.201341253,0.206073224,-0.378665257,YES
0.599045668,0.545991918,-1.029219492,-0.931718222,-0.612289526,YES
-0.045660136,0.837885568,0.674073758,-0.399911692,-0.095130222,YES
0.255528636,2.000593691,1.400153874,-0.974440916,0.334686151,YES
-0.273769235,0.321614584,0.564710824,-2.41300527,-0.739810482,YES
1.292830331,1.396601571,-0.728474368,-1.440913849,0.012211618,YES
1.120430614,0.473839683,-0.74381857,0.361600549,0.42934574,YES
1.940545648,1.380459052,-1.385766548,-1.967640433,0.732646921,YES
-0.206635995,0.65207171,-1.638883139,-0.75239156,2.212622823,YES
1.086535752,2.208673751,0.266532504,-0.032404681,0.742981463,YES
0.032830462,4.439304616,-2.069276951,1.111767279,1.107481329,YES
-0.277679805,1.454621657,-1.478060912,-0.444580717,-0.305686851,YES
0.937300501,1.392695195,0.263716264,-0.589203604,-0.570631,YES
2.291255519,0.5128417,2.424475003,-1.249058713,-0.706774877,YES
0.013514263,1.434001035,0.564890844,-0.556274617,-1.167039504,YES
0.12593439,0.735358909,0.362829482,-1.539984863,-0.960108511,YES
2.168499195,1.007841695,1.376477753,-0.610201755,-0.730151772,YES
0.084286565,2.087348304,-1.116450841,-1.994026341,1.084976668,YES
2.00514174,2.408684695,-1.930747926,-0.73290485,0.181536323,YES
1.213587571,2.120635556,0.004610167,-1.087600911,-0.30939373,YES
-0.865046786,0.535000281,-0.77935001,-2.652917312,-0.733880964,YES
1.908372563,1.639328968,-1.465838778,-1.227685911,0.548351243,YES
0.889933332,1.257709178,-1.871029947,-1.296687492,-0.543639929,YES
1.22825374,0.727436132,1.246913118,-0.049179581,-1.020405293,YES
0.605046732,1.725224482,-0.335365836,-0.942806949,0.4020359,YES
0.695464436,0.973278879,0.786554856,-1.62182518,-0.116560109,YES
-1.173971266,1.967025513,-1.212733056,-0.875955161,0.235144815,YES
1.299449693,1.068812701,0.960209747,0.566103968,-0.005194289,YES
2.759048998,1.360613865,-0.390704363,-1.319034687,0.174815287,YES
1.357487235,1.334351976,-0.868052482,0.052871711,-0.681801234,YES
0.304944603,1.168036985,-2.036876042,0.702031136,-0.233814904,YES
-0.019932451,1.152752676,-0.661405267,-1.399017791,0.03924727,YES
-0.872176729,0.376537993,0.081113606,-1.426292203,0.256392648,YES
2.035304716,2.441407907,1.626857737,-2.342442375,0.715568517,YES
1.877793362,3.254193695,-2.398170175,-1.503319744,0.517471653,YES
0.224963805,1.072825445,-0.162595455,-1.500543033,-0.194593312,YES
0.895962583,1.315291871,1.121681472,-1.249224076,0.534370867,YES
0.870564148,1.308262548,-0.638272158,0.178439342,0.33655399,YES
3.335221114,2.972252955,0.919746888,0.509746039,0.034829302,YES
2.482476306,3.034851018,-1.603412845,-1.232729115,0.451877956,YES
0.220987495,0.720079033,-1.879296712,-0.806273852,1.043597952,YES
2.905377799,3.143106472,-0.486872195,0.286065738,0.039156084,YES
3.294104775,3.603021926,0.811542206,-3.037005288,2.621152475,YES
-1.296778884,4.408591086,-1.819388843,0.687786022,1.888817314,YES
1.962692008,1.859143336,-1.101781199,0.340271029,1.626380187,YES
-0.112152203,1.948075918,-2.231311787,-1.52338499,-0.816741988,YES
0.84296797,1.736782883,-2.563609878,-2.383743082,-0.10212671,YES
0.6951568,-0.068706668,-0.797997877,-1.309144834,0.15145388,YES
0.008807633,0.524430136,-0.763640971,-2.326918464,-0.148912028,YES
1.121395613,-0.075073903,-0.702003991,-1.061423464,0.774109402,YES
0.876792219,1.507707968,0.348366642,-0.271572524,0.550504274,YES
1.663425244,0.235486026,0.164556258,-1.412026967,0.34288042,YES
0.301359107,1.524958439,-0.998872376,-1.123570433,-0.531613885,YES
0.718605038,2.490498082,-0.461734502,-0.65013363,-0.230555973,YES
0.453824292,1.608012261,1.958821242,0.483606249,0.097643045,YES
2.568061359,1.586164817,-1.098467406,-1.045328419,0.577701327,YES
0.33930004,3.31910973,1.411034156,-0.031912678,-0.129016184,YES
0.207433506,2.403712658,0.210345143,-1.185143552,0.534608447,YES
1.298589538,1.412230552,-0.218205568,-1.267207111,1.13084572,YES
2.527643311,0.899970808,-0.467171534,-1.813495174,-0.524787926,YES
1.254228256,2.612991401,0.394677221,-0.769090375,-0.197955194,YES
1.903918081,2.278882305,-0.948875373,-1.148116927,0.136087672,YES
1.638991491,3.475419609,0.929759152,0.288434815,0.536753896,YES
2.458080614,3.266917555,-1.188641907,-2.334135758,-0.075140031,YES
1.26921391,2.274025372,-1.102492202,-0.308407738,0.119839485,YES
1.075196259,2.18873577,-3.155220209,-1.333905964,-0.771836823,YES
3.114455816,1.477430618,-0.058378119,-0.015473092,0.470542095,YES
-0.941112682,4.663179913,-2.889766203,1.791293141,1.159924504,YES
2.368798534,1.028531648,-1.866083833,0.40036779,1.328359811,YES
2.432989017,2.83602032,-2.400167096,0.351045561,-1.835782273,YES
-0.285965061,0.414181373,0.326688079,-1.646527917,-0.329821023,YES
-0.322823082,0.983518478,-0.400761169,0.262460551,0.320140235,YES
0.511342219,1.103161674,0.968047736,-1.078791203,-0.391158683,YES
0.471015062,2.448436655,2.104830077,0.350380838,0.586896151,YES
0.735513493,2.345610558,0.004733489,2.051109115,0.307635552,YES
0.851920384,1.030999561,-0.91419389,1.785653033,-1.403187708,YES
0.97936504,0.620061742,-1.670465951,0.901462398,-1.728259365,YES
0.198919898,0.408464729,0.232311642,0.556077018,-1.013181281,YES
1.339837029,-0.570100666,-1.255700966,1.203041026,-1.47781986,YES
0.286723214,1.279080616,-3.245580356,0.871894956,-0.747796479,YES
1.196080121,-0.751470572,-1.127760071,1.73361636,-0.948265448,YES
0.302046748,0.729817652,0.542248579,1.80206548,-1.840424114,YES
0.553269088,-0.010697235,-0.831982037,1.054812671,-2.048221852,YES
0.390027963,2.253609846,-0.270652817,1.254959258,-0.277472371,YES
0.312945858,-0.375611794,-0.914370317,-0.001832823,-1.810876645,YES
0.596852175,-0.318809035,0.577094423,0.929298291,-1.700859661,YES
1.346741469,-0.128873315,-0.755578071,-0.247891511,-0.866443798,YES
-0.186811519,-1.092350335,-1.213216514,2.004448315,-1.04639036,YES
0.633055928,0.120126373,-0.534547779,1.439790371,-0.457865276,YES
1.491148166,1.117064415,-1.331387319,2.268720605,-0.144099653,YES
1.546487012,0.76106513,-2.10411088,-0.542363777,-2.501609785,YES
0.392949707,1.382176888,-0.409562898,1.981661859,-2.420060256,YES
1.562779306,1.268082798,-0.510874235,2.877581609,0.406691756,YES
1.107945719,-0.06840694,-1.129828637,1.232902812,-2.777427393,YES
-0.420044155,4.805651826,1.494633473,0.74136,-1.038147326,YES
1.513983245,2.132175119,0.881188053,2.218206746,-0.742515809,YES
0.09319108,2.057526251,-0.7261912,1.628354921,-0.874509054,YES
0.091759106,0.058116474,-1.297389286,1.973029217,-1.054863742,YES
0.16223275,2.885390959,-3.260818628,0.646437999,-0.787475956,YES
0.137534163,1.702182036,-0.63240845,-0.09967245,-1.677372668,YES
0.506076369,0.187066708,-1.179431551,0.690672387,-1.230451106,YES
0.83983818,0.249207697,0.425399402,1.820930297,-0.476541562,YES
1.383209814,-0.013432317,0.561956759,1.077883257,-1.289580669,YES
-0.308861016,0.184385921,-0.556153988,0.8076856,-1.225198897,YES
4.313733294,1.394527546,1.150580928,1.655023175,-4.423777319,YES
0.685256745,1.206860196,-1.921361417,0.410596469,-0.627035909,YES
2.259929886,1.161671021,-0.05638791,1.445005903,-1.614151001,YES
2.006792686,1.805775916,1.882779687,1.145137424,-1.072837038,YES
0.151189186,0.558883964,-0.575490496,2.112924634,-0.768436664,YES
0.157061724,1.522640031,-0.712067629,2.087277064,-1.415017006,YES
1.90633377,-0.077425688,-2.184200311,2.775001565,0.356680879,YES
1.722177526,0.524661102,0.920218574,2.738170886,-1.120501551,YES
0.55824974,0.609675593,0.347202592,0.410170682,-0.798554382,YES
2.374273701,1.115457654,1.836106831,2.296460564,-2.384586377,YES
0.266288172,0.032640077,-1.193918404,-1.008810887,-1.474153312,YES
2.35803929,1.31654934,1.062478403,0.998976553,-1.856702023,YES
3.844704345,2.256087441,-0.687924983,0.947030375,-4.800447768,YES
0.859083066,-0.325480794,-1.320453099,0.634867064,-1.303798571,YES
0.622490171,1.363301199,1.946055205,2.258372371,-0.101818406,YES
0.885793496,0.901116887,-0.945256657,0.040166936,-1.540159028,YES
1.455645339,1.445317417,-1.779367143,1.546207953,-2.523771376,YES
-0.13109282,0.427226731,2.189806003,1.98385493,-1.996055376,YES
1.823057936,1.41091225,-0.720283173,2.974134175,-0.966201706,YES
0.147616609,0.43151451,-0.631164041,0.624694552,-1.32500542,YES
-0.387892302,1.106072979,-0.245678636,-0.622036809,-1.121154597,YES
1.314308588,0.516676987,1.866151552,0.750474658,-1.798973099,YES
1.401971843,-0.195594086,-0.424328738,0.052122473,-2.511458896,YES
0.468542472,0.421893361,-2.182199771,1.181451326,-1.390728976,YES
0.971911345,1.552832219,1.055596631,1.198835069,-0.508989776,YES
1.896644657,1.592599634,-0.486270525,3.277897176,-0.895657155,YES
0.082203591,1.566949935,-1.324288346,0.391531367,-0.632523443,YES
1.799111434,0.411917029,-1.37087205,3.523416484,-3.632625104,YES
1.355291663,0.126900219,0.983153547,0.458526016,-1.226298805,YES
-0.764221008,1.327407379,0.090821988,2.422359416,-1.907124777,YES
0.965378937,1.468776029,0.50674313,0.509879712,-1.684033617,YES
0.370591169,1.658806428,-1.516598062,1.752080476,-0.362359762,YES
1.452117829,0.733447,-1.047252067,1.918029041,-0.18192497,YES
-0.177322161,-0.419590316,0.717844552,-0.438851521,-1.539720032,YES
0.366088872,1.874353104,-1.395793698,1.848559352,0.199045727,YES
1.843326251,0.976554497,0.275336157,0.866577975,-2.292485311,YES
2.94293991,0.158139732,0.912044656,2.430477608,-0.448856984,YES
1.194462592,1.004483522,-0.621054678,3.519219879,0.496235982,YES
0.430441278,-0.789603732,-2.526722796,-1.297023715,-1.758627907,YES
1.615088259,1.184571676,1.982467006,1.070395111,-0.753827045,YES
0.638360961,2.272956527,0.399784278,2.063606248,0.541064878,YES
5.502289404,1.413117483,-1.160571175,1.634393371,-3.908904638,YES
0.06641129,1.869339494,-0.56780905,-0.089743878,-1.066483107,YES
1.30278109,0.278146071,2.370480094,3.559990952,-1.798482672,YES
0.523384617,2.41213241,-2.523286722,0.931793894,-0.69896757,YES
-1.048620597,0.220635638,-1.300956942,1.478609477,-2.191318127,YES
0.53883292,0.906504929,1.269248858,0.436390523,-1.671332928,YES
1.018567976,0.604194118,0.661621169,1.591445068,-1.376403758,YES
0.813667135,0.182169251,-1.180665592,0.747564435,-0.104433788,YES
0.260118012,1.529491087,-2.291386475,1.492946117,-0.916316452,YES
0.85700191,1.780217584,-1.35262073,1.001455878,-0.999878261,YES
2.097665954,1.528201352,-0.541261074,2.871063313,-0.966706869,YES
0.984211745,1.184669049,-1.671344322,2.153896745,-0.480569134,YES
1.574112744,0.597709825,-1.532391497,4.305069416,0.41251937,YES
1.497523132,0.90543046,-1.449627478,2.809682127,-0.722520161,YES
-0.599754056,0.801673299,-2.300231284,-1.20944042,-1.641360874,YES
1.485492168,1.12323783,-0.515668029,0.677437824,-0.562783187,YES
-0.327812154,0.588065576,-0.335797572,1.21581438,-0.6213799,YES
0.131998612,-0.44338034,-1.563096058,-0.723637227,-0.758159455,YES
-0.099268558,0.06430334,0.857674223,1.084313656,0.705426387,YES
1.706537605,1.457324965,-1.439365373,3.294221505,-0.843780346,YES
0.822611455,3.5841446,-1.222383132,1.136347936,-0.699816312,YES
3.140504833,-0.643401173,-1.254317497,0.843633973,-3.241969447,YES
1.405750181,0.912913221,-0.710929872,1.112796565,-0.146703715,YES
1.274378117,1.988250159,1.382673419,0.173366897,-0.955018614,YES
-1.070687232,1.408444207,-1.210882408,-0.36179037,-1.208390863,YES
0.518399583,2.229945831,3.085789166,0.461954443,-0.614534653,YES
0.725412609,1.074293397,-0.037106787,0.905268701,-0.470798066,YES
2.142802204,2.543347063,2.618677954,1.010998947,-2.028484681,YES
2.208249275,-0.576778583,0.583191247,0.4386516,-1.019238626,YES
0.438890137,-0.868902536,-1.64581333,-0.045033398,-0.278793682,YES
-0.739276359,0.72814601,-0.629301394,0.197607819,-0.592145188,YES
-1.380831085,0.692005866,-1.015800119,0.90478699,-1.11138545,YES
0.243784834,0.414038054,-0.191412786,-0.038615169,-1.267329825,YES
-0.083806759,0.909479763,-0.092594747,1.830650875,-0.668503457,YES
0.668362088,1.161450729,-1.174944849,1.176474311,-1.355405653,YES
-0.562687229,1.193827358,-1.544101029,0.503254672,-0.484234341,YES
-0.305691485,0.748145827,-0.184009432,0.591382288,-1.220703599,YES
-0.367353441,0.432215114,-1.294619739,1.781853948,-1.016495955,YES
2.445559737,1.352155927,2.179884858,1.274811617,-1.011252435,YES
-0.610303601,1.410972223,-3.469987227,1.470848915,0.365653171,YES
4.247805098,-0.322106507,-3.81508309,4.324916705,2.261875162,YES
0.655531834,2.641563325,0.284735907,0.250794496,-1.144628113,YES
0.345493571,1.170734497,1.115633422,-0.112301312,-1.635770587,YES
-0.847153635,0.029712497,-0.813352229,-1.878675357,-3.099323724,YES
0.792608786,2.562335513,0.560553639,1.532740939,-0.193169563,YES
-0.190516263,1.480624484,0.173272231,1.14576794,-0.422088186,YES
1.39843636,2.152910044,-2.262377622,3.983732671,0.606644864,YES
0.268850933,1.845505508,-0.309992287,0.167215494,-0.767800563,YES
1.140578139,1.436454711,1.134794916,-0.465504767,0.113672354,YES
0.060910147,0.002374434,1.500104605,0.673884635,-1.118319414,YES
1.955776682,2.095925149,0.637380755,0.578787707,0.293997556,YES
-0.496054308,1.08703778,-1.649513284,0.076298114,-1.065563313,YES
-0.370026356,0.396029996,-2.109348179,0.633273676,1.12224133,YES
0.134269194,0.971283582,-0.668538248,-1.757842489,-0.010071354,YES
0.19790621,0.964093626,0.328973225,-0.146375004,-0.033747638,YES
0.0299643,1.042455829,-2.998135847,0.983374737,0.871072443,YES
0.422277597,2.153648088,1.667961646,0.45741098,-0.316865453,YES
0.113056988,2.036894495,2.46734255,-0.121940989,-0.289607906,YES
0.727890485,1.885370176,0.050787936,-1.358724901,-0.204175986,YES
0.651156921,1.80710568,-0.409326186,-0.849710479,0.284593217,YES
2.442776008,1.013890769,1.246056786,-0.784989855,1.141974378,YES
3.433171036,0.881838621,0.835148668,0.821681441,-0.576810869,YES
1.603985778,1.057540943,-0.269900482,-1.136234109,0.75226058,YES
1.341652514,1.088702495,0.956013426,-0.570338252,-0.452415676,YES
1.981132921,0.997173926,-1.601402665,-1.206829378,0.234289265,YES
1.51061496,1.053255239,-0.47183028,-1.331940019,0.985806432,YES
-1.132097976,-0.678243248,-0.72066385,1.461534936,-1.733496228,YES
-0.172338439,-0.743910104,-1.475412039,-0.274009911,-1.585680814,YES
-0.002410455,-0.360723862,0.239648038,0.641269347,-2.113564643,YES
0.144383819,-1.072043066,-0.570013446,-0.938478956,-2.174654375,YES
2.447028687,1.713609465,0.907760847,1.024993511,-2.925268617,YES
0.303648492,0.514324058,-1.201588202,0.953689898,-2.643638193,YES
-1.563174507,-0.851522035,1.925285744,0.003276216,-0.442108755,NO
-0.293660488,0.381746041,-0.044522874,-1.979114189,0.167963322,NO
1.298302002,1.243929741,1.534506116,-0.462544705,-0.378000959,NO
-0.316981106,1.02019897,0.390749631,1.375574615,0.241056999,NO
-1.688139006,0.359594436,0.319258011,-1.198356672,-0.11490734,NO
-0.119551828,2.771039833,0.111093713,0.303918314,-0.178385761,NO
-0.84941875,1.027284826,0.155897667,-0.634620736,-0.047282451,NO
-0.97515255,1.53685038,1.046288014,-1.258257642,-0.043261174,NO
-1.734301618,0.346774326,1.653468611,0.295233551,-0.925359184,NO
0.474116036,-0.004271339,-1.458270069,0.088226561,-1.44169846,NO
-1.639868081,1.313890452,-0.636391444,0.719724398,-0.414894499,NO
-0.954912158,-0.543891569,-1.465474331,0.597683974,0.242482007,NO
-2.089432054,0.951799963,-1.281483118,0.387803384,0.704938689,NO
-0.515367003,0.519714554,0.44483879,0.559683184,-0.19046269,NO
-0.123618083,1.855278508,0.193072901,0.760821358,1.533840401,NO
-0.81883087,1.373369169,-0.328789685,-0.793652113,0.362924218,NO
-0.3945658,-0.76966365,0.694779681,2.118694291,0.824618,NO
-1.179415527,-0.095039666,-1.829934848,1.647492194,-0.861357071,NO
-2.007954505,-0.946943643,0.242398928,0.586647541,-0.233847993,NO
-1.363417643,-0.067119457,-0.906341547,0.407736222,0.552018306,NO
-1.148568912,0.622974832,0.233378891,1.308881651,0.218329516,NO
-1.763985463,-0.64397077,1.191898644,-0.618978432,-0.453028463,NO
-0.917301405,1.359761801,-0.259215599,3.345430679,1.000998786,NO
-2.951763944,-0.098327686,-0.624330807,-0.421323074,-1.316783919,NO
0.500778962,0.652930984,-0.163236368,1.398070124,-1.060430439,NO
-1.186715804,1.096684491,-0.07848072,-0.646144383,-0.567072195,NO
-1.96044145,2.599962869,1.001593607,0.53834012,-0.209103096,NO
-0.968158232,-0.128040575,0.28334428,-1.930689416,-0.08895189,NO
-3.131901296,0.148925538,-2.332766784,0.74992364,0.389925607,NO
-1.819074442,-0.553078466,0.909044471,1.000472532,0.283324344,NO
-1.359634761,-0.536554737,-1.420958196,-0.676943116,0.227458753,NO
-2.953562214,0.53611451,0.216905003,-0.645112426,-0.045012685,NO
1.863143973,2.31786344,0.037622646,-0.858140041,1.114421205,NO
0.8421973,1.038165045,1.447133422,-0.392164592,-0.064737607,NO
-1.012895079,1.056776551,1.634588947,0.491466341,0.082602476,NO
-2.151082624,-0.450482419,-0.166738867,-1.070862606,-0.661517815,NO
-1.802919965,-0.723316218,-1.668738255,0.003725043,-0.084662067,NO
-1.49968301,0.486394139,1.887302527,-0.043335556,-0.695747624,NO
-0.838819427,1.192232908,0.379754424,-2.628151123,0.617599018,NO
-2.453689065,0.441283317,-1.409282262,0.482949443,-0.183671614,NO
-1.835373852,1.398809154,1.488333367,0.339423652,0.14071007,NO
-1.19408876,-0.738901777,-0.631151664,-0.404372667,-0.310030107,NO
-0.702139279,1.014477869,0.985731608,-0.527835755,0.225410588,NO
-2.495552707,-0.324990851,0.360073686,0.726861979,-0.265834878,NO
-2.343618848,-1.952625093,-0.467173317,0.547633397,0.58089967,NO
0.648414076,1.435815796,0.579806349,0.430356747,-0.036564761,NO
1.6641647,1.165537075,-1.179166867,0.798920424,-1.011441888,NO
